question_template,program,state,model,run_number,prompt_sent,response_json,answer_extracted,source,confidence,timestamp,error
Which agency administers {program} in {state}?,SNAP,RI,meta-llama/llama-3.3-70b-instruct:free,2,Which agency administers SNAP in Rhode Island?,,,,,2026-04-06T06:11:32.954738+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775455920000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,RI,meta-llama/llama-3.3-70b-instruct:free,3,Which agency administers SNAP in Rhode Island?,,,,,2026-04-06T06:11:37.481847+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775455920000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,RI,qwen/qwen3.6-plus:free,4,Which agency administers SNAP in Rhode Island?,"```json
{
  ""answer"": ""Rhode Island Department of Human Services (DHS)"",
  ""source"": ""https://dhs.ri.gov/"",
  ""confidence"": ""high""
}
```",Rhode Island Department of Human Services (DHS),https://dhs.ri.gov/,high,2026-04-06T06:12:01.036538+00:00,
Which agency administers {program} in {state}?,SNAP,RI,openai/gpt-oss-120b:free,4,Which agency administers SNAP in Rhode Island?,,,,,2026-04-06T06:12:05.929622+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,RI,meta-llama/llama-3.3-70b-instruct:free,4,Which agency administers SNAP in Rhode Island?,,,,,2026-04-06T06:12:27.819025+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,RI,meta-llama/llama-3.3-70b-instruct:free,5,Which agency administers SNAP in Rhode Island?,,,,,2026-04-06T06:12:32.551495+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775455980000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,CA,meta-llama/llama-3.3-70b-instruct:free,1,Which agency administers SNAP in California?,,,,,2026-04-06T06:12:37.197690+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775455980000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,CA,meta-llama/llama-3.3-70b-instruct:free,2,Which agency administers SNAP in California?,,,,,2026-04-06T06:12:41.747617+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775455980000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,CA,meta-llama/llama-3.3-70b-instruct:free,3,Which agency administers SNAP in California?,,,,,2026-04-06T06:12:46.271616+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775455980000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,CA,meta-llama/llama-3.3-70b-instruct:free,4,Which agency administers SNAP in California?,,,,,2026-04-06T06:12:50.873194+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775455980000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,CA,meta-llama/llama-3.3-70b-instruct:free,5,Which agency administers SNAP in California?,,,,,2026-04-06T06:12:55.368489+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775455980000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,NY,meta-llama/llama-3.3-70b-instruct:free,1,Which agency administers SNAP in New York?,,,,,2026-04-06T06:12:59.935006+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775455980000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,NY,meta-llama/llama-3.3-70b-instruct:free,2,Which agency administers SNAP in New York?,,,,,2026-04-06T06:13:03.049943+00:00,"Error code: 402 - {'error': {'message': 'Provider returned error', 'code': 402, 'metadata': {'raw': '{""error"":""API key USD spend limit exceeded. Your account may still have USD balance, but this API key has reached its configured USD spending limit.""}', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,NY,meta-llama/llama-3.3-70b-instruct:free,3,Which agency administers SNAP in New York?,,,,,2026-04-06T06:13:24.651410+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,NY,meta-llama/llama-3.3-70b-instruct:free,4,Which agency administers SNAP in New York?,,,,,2026-04-06T06:13:29.321731+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456040000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,NY,meta-llama/llama-3.3-70b-instruct:free,5,Which agency administers SNAP in New York?,,,,,2026-04-06T06:13:34.170017+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456040000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,TX,meta-llama/llama-3.3-70b-instruct:free,1,Which agency administers SNAP in Texas?,,,,,2026-04-06T06:13:38.701830+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456040000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,TX,meta-llama/llama-3.3-70b-instruct:free,2,Which agency administers SNAP in Texas?,,,,,2026-04-06T06:13:43.470316+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456040000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,TX,meta-llama/llama-3.3-70b-instruct:free,3,Which agency administers SNAP in Texas?,,,,,2026-04-06T06:13:47.988449+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456040000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,TX,meta-llama/llama-3.3-70b-instruct:free,4,Which agency administers SNAP in Texas?,,,,,2026-04-06T06:13:52.470226+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456040000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
Which agency administers {program} in {state}?,SNAP,TX,meta-llama/llama-3.3-70b-instruct:free,5,Which agency administers SNAP in Texas?,,,,,2026-04-06T06:13:57.106508+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456040000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,MA,meta-llama/llama-3.3-70b-instruct:free,1,"In Massachusetts, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:14:18.624606+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,MA,meta-llama/llama-3.3-70b-instruct:free,2,"In Massachusetts, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:14:23.268579+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456100000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,MA,qwen/qwen3.6-plus:free,3,"In Massachusetts, how much time do agencies have to respond to public records requests on Medicaid?","{
  ""answer"": ""Under the Massachusetts Public Records Law (M.G.L. c. 66, § 10), state agencies, including those administering Medicaid (MassHealth), generally have 10 business days from receipt of a request to respond. However, while the agency is required to issue a formal response within this 10-business-day window, individual Medicaid records containing protected health information (PHI) or personally identifiable information (PII) are exempt from public disclosure under federal privacy laws (HIPAA) and Massachusetts state law (M.G.L. c. 111, § 70E). Therefore, an agency's response to a request for specific patient Medicaid records is typically a formal denial or the release of heavily redacted, non-identifying aggregate data."",
  ""source"": ""https://www.mass.gov/info-details/public-records-law-faqs"",
  ""confidence"": ""high""
}","Under the Massachusetts Public Records Law (M.G.L. c. 66, § 10), state agencies, including those administering Medicaid (MassHealth), generally have 10 business days from receipt of a request to respond. However, while the agency is required to issue a formal response within this 10-business-day window, individual Medicaid records containing protected health information (PHI) or personally identifiable information (PII) are exempt from public disclosure under federal privacy laws (HIPAA) and Massachusetts state law (M.G.L. c. 111, § 70E). Therefore, an agency's response to a request for specific patient Medicaid records is typically a formal denial or the release of heavily redacted, non-identifying aggregate data.",https://www.mass.gov/info-details/public-records-law-faqs,high,2026-04-06T06:15:33.096520+00:00,
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,MA,openai/gpt-oss-120b:free,3,"In Massachusetts, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:15:37.993013+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,MA,meta-llama/llama-3.3-70b-instruct:free,3,"In Massachusetts, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:15:59.309543+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,MA,openai/gpt-oss-120b:free,4,"In Massachusetts, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:16:04.291715+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,MA,meta-llama/llama-3.3-70b-instruct:free,4,"In Massachusetts, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:16:25.589169+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,MA,meta-llama/llama-3.3-70b-instruct:free,5,"In Massachusetts, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:16:30.272296+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456220000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,RI,meta-llama/llama-3.3-70b-instruct:free,1,"In Rhode Island, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:16:34.928161+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456220000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,RI,openai/gpt-oss-120b:free,2,"In Rhode Island, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:16:40.195718+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,RI,meta-llama/llama-3.3-70b-instruct:free,2,"In Rhode Island, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:16:44.857837+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456220000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,RI,openai/gpt-oss-120b:free,3,"In Rhode Island, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:16:50.077636+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,RI,meta-llama/llama-3.3-70b-instruct:free,3,"In Rhode Island, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:16:54.578316+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456220000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,RI,meta-llama/llama-3.3-70b-instruct:free,4,"In Rhode Island, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:16:59.088997+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456220000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,RI,meta-llama/llama-3.3-70b-instruct:free,5,"In Rhode Island, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:17:20.717101+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,CA,openai/gpt-oss-120b:free,1,"In California, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:17:25.800263+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,CA,meta-llama/llama-3.3-70b-instruct:free,1,"In California, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:17:30.500371+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456280000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,CA,openai/gpt-oss-120b:free,2,"In California, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:17:35.689705+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,CA,meta-llama/llama-3.3-70b-instruct:free,2,"In California, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:17:40.469070+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456280000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,CA,openai/gpt-oss-120b:free,3,"In California, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:17:45.704499+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
